2025-11-17 11:52:18,021 - INFO - batch_audio_translate_en_new.py:299 - 单独翻译结果已保存：C:\S2TT\Test_out\seed2_single_txt_results\多信道测试集-八爪鱼\大会议室多信道测试集_4m\ByteDance_1_dialogue_16K\en2zh-09-sport_audio_fanyi_seed2.txt
2025-11-17 11:52:18,024 - INFO - batch_audio_translate_en_new.py:186 - 已更新目录汇总文件：C:\S2TT\Test_out\seed2_txt\多信道测试集-八爪鱼\大会议室多信道测试集_4m\output_en2zh_seed2.txt
2025-11-17 11:52:18,024 - INFO - batch_audio_translate_en_new.py:186 - 已更新目录汇总文件：C:\S2TT\Test_out\seed2_txt\多信道测试集-八爪鱼\大会议室多信道测试集_4m\latency_stats_en2zh_seed2.txt
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:335 - 
【en2zh-09-sport_audio.wav 完整时延统计】
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:339 - 请求开始时间：2025-11-17 11:48:29
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:340 - ASR首字时延：10.407 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:341 - ASR尾字时延：-0.449 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:342 - 翻译首字时延：10.21 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:343 - 翻译尾字时延：0.096 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:344 - 耳口差时延：11.436 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:345 - TTS尾字时延：0.31 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:388 - ===== 第 29/30 个文件 en2zh-09-sport_audio.wav 处理完成！=====
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:268 - 
===== 处理第 30/30 个文件（目录内第 10/10 个）：en2zh-10-art_audio.wav =====
2025-11-17 11:52:18,049 - INFO - ast_demo_en.py:241 - 成功读取音频：en2zh-10-art_audio.wav，共2648个分片
2025-11-17 11:52:18,216 - INFO - ast_demo_en.py:255 - 连接API成功（log_id=20251117115218EBFC3591B5263B0C28A1）
2025-11-17 11:52:18,376 - INFO - ast_demo_en.py:283 - 会话启动成功（session_id=6f0cee8e-54e9-4da1-87b9-d3c73de45f09）
2025-11-17 11:52:18,376 - INFO - ast_demo_en.py:301 - 开始发送音频分片，请求开始时间：1763351538.376460
2025-11-17 11:52:29,023 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=法国..., 音频长度=0
2025-11-17 11:52:53,177 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=8）：ASR分片=..., 翻译分片=成本..., 音频长度=0
2025-11-17 11:52:53,223 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=8）：ASR分片=..., 翻译分片=远比..., 音频长度=0
2025-11-17 11:52:53,274 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=8）：ASR分片=..., 翻译分片=同等..., 音频长度=0
2025-11-17 11:52:53,323 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=8）：ASR分片=..., 翻译分片=大小..., 音频长度=0
2025-11-17 11:52:53,337 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=8）：ASR分片=Which cost much much more than..., 翻译分片=..., 音频长度=0
2025-11-17 11:52:53,357 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-17 11:52:53,368 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=8）：ASR分片=..., 翻译分片=的..., 音频长度=0
2025-11-17 11:52:53,416 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=8）：ASR分片=..., 翻译分片=画作..., 音频长度=0
2025-11-17 11:52:53,464 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=8）：ASR分片=..., 翻译分片=高..., 音频长度=0
2025-11-17 11:52:53,496 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:52:53,512 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=8）：ASR分片=..., 翻译分片=得多..., 音频长度=0
2025-11-17 11:52:53,561 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=8）：ASR分片=..., 翻译分片=。..., 音频长度=0
2025-11-17 11:52:53,603 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:52:53,731 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:52:53,821 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:52:53,919 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:52:54,017 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:52:54,112 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:52:54,154 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=8192
2025-11-17 11:52:54,154 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=8）：ASR分片=..., 翻译分片=..., 音频长度=388
2025-11-17 11:52:56,544 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=9）：ASR分片=..., 翻译分片=其..., 音频长度=0
2025-11-17 11:52:56,595 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=9）：ASR分片=..., 翻译分片=理念..., 音频长度=0
2025-11-17 11:52:56,642 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=9）：ASR分片=..., 翻译分片=在于..., 音频长度=0
2025-11-17 11:52:56,670 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=9）：ASR分片=The idea was magnificent, not ..., 翻译分片=..., 音频长度=0
2025-11-17 11:52:56,689 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=9）：ASR分片=..., 翻译分片=展现..., 音频长度=0
2025-11-17 11:52:56,737 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=9）：ASR分片=..., 翻译分片=宏伟..., 音频长度=0
2025-11-17 11:52:56,775 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=9）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-17 11:52:56,785 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=9）：ASR分片=..., 翻译分片=，..., 音频长度=0
2025-11-17 11:52:56,907 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=9）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:52:57,014 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=9）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:52:57,104 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=9）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:52:57,200 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=9）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:52:57,305 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=9）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:52:57,390 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=9）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:52:57,426 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=9）：ASR分片=..., 翻译分片=..., 音频长度=4096
2025-11-17 11:52:57,427 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=9）：ASR分片=..., 翻译分片=..., 音频长度=480
2025-11-17 11:53:04,120 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=而..., 音频长度=0
2025-11-17 11:53:04,166 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=不仅仅..., 音频长度=0
2025-11-17 11:53:04,216 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=是..., 音频长度=0
2025-11-17 11:53:04,265 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=故事..., 音频长度=0
2025-11-17 11:53:04,314 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=。..., 音频长度=0
2025-11-17 11:53:04,349 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-17 11:53:04,360 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=这幅..., 音频长度=0
2025-11-17 11:53:04,365 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=10）：ASR分片=the story, some of that actual..., 翻译分片=..., 音频长度=0
2025-11-17 11:53:04,409 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=画..., 音频长度=0
2025-11-17 11:53:04,461 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=如今..., 音频长度=0
2025-11-17 11:53:04,485 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:04,507 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=仍..., 音频长度=0
2025-11-17 11:53:04,554 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=保..., 音频长度=0
2025-11-17 11:53:04,646 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:04,646 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=存在..., 音频长度=0
2025-11-17 11:53:04,647 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=费城..., 音频长度=0
2025-11-17 11:53:04,699 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=艺术..., 音频长度=0
2025-11-17 11:53:04,719 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:04,747 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=博物馆..., 音频长度=0
2025-11-17 11:53:04,791 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=的..., 音频长度=0
2025-11-17 11:53:04,832 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:04,841 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=展厅..., 音频长度=0
2025-11-17 11:53:04,888 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=里..., 音频长度=0
2025-11-17 11:53:04,940 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=10）：ASR分片=..., 翻译分片=。..., 音频长度=0
2025-11-17 11:53:04,959 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:05,079 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:05,181 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:05,275 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:05,372 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:05,466 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:05,557 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:05,650 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:05,651 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=10）：ASR分片=..., 翻译分片=..., 音频长度=1508
2025-11-17 11:53:11,056 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=伟大..., 音频长度=0
2025-11-17 11:53:11,106 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=的..., 音频长度=0
2025-11-17 11:53:11,154 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=雕塑..., 音频长度=0
2025-11-17 11:53:11,203 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=家..., 音频长度=0
2025-11-17 11:53:11,250 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=洛..., 音频长度=0
2025-11-17 11:53:11,300 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=伦..., 音频长度=0
2025-11-17 11:53:11,331 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=11）：ASR分片=The great sculptor, Lorenzetti..., 翻译分片=..., 音频长度=0
2025-11-17 11:53:11,350 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=佐..., 音频长度=0
2025-11-17 11:53:11,394 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=·..., 音频长度=0
2025-11-17 11:53:11,444 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=吉..., 音频长度=0
2025-11-17 11:53:11,490 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=贝尔..., 音频长度=0
2025-11-17 11:53:11,542 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=蒂..., 音频长度=0
2025-11-17 11:53:11,586 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=使用..., 音频长度=0
2025-11-17 11:53:11,634 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=了..., 音频长度=0
2025-11-17 11:53:11,659 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-17 11:53:11,684 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=“..., 音频长度=0
2025-11-17 11:53:11,713 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:11,731 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=历史..., 音频长度=0
2025-11-17 11:53:11,750 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:11,795 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:11,796 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=画..., 音频长度=0
2025-11-17 11:53:11,835 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:11,835 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=”..., 音频长度=0
2025-11-17 11:53:11,877 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=一词..., 音频长度=0
2025-11-17 11:53:11,896 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:11,924 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=11）：ASR分片=..., 翻译分片=，..., 音频长度=0
2025-11-17 11:53:12,016 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:12,134 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:12,224 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:12,327 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:12,373 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=8192
2025-11-17 11:53:12,373 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=11）：ASR分片=..., 翻译分片=..., 音频长度=1448
2025-11-17 11:53:15,771 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=来..., 音频长度=0
2025-11-17 11:53:15,821 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=描述..., 音频长度=0
2025-11-17 11:53:15,867 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=佛罗..., 音频长度=0
2025-11-17 11:53:15,915 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=伦..., 音频长度=0
2025-11-17 11:53:15,964 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=萨..., 音频长度=0
2025-11-17 11:53:16,004 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=12）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-17 11:53:16,004 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=12）：ASR分片=For the reliefs on the baptist..., 翻译分片=..., 音频长度=0
2025-11-17 11:53:16,012 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=大教堂..., 音频长度=0
2025-11-17 11:53:16,058 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=洗礼..., 音频长度=0
2025-11-17 11:53:16,127 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=12）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:16,128 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=堂..., 音频长度=0
2025-11-17 11:53:16,173 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=门上..., 音频长度=0
2025-11-17 11:53:16,220 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=的..., 音频长度=0
2025-11-17 11:53:16,256 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=12）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:16,269 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=浮雕..., 音频长度=0
2025-11-17 11:53:16,317 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=12）：ASR分片=..., 翻译分片=。..., 音频长度=0
2025-11-17 11:53:16,383 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=12）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:16,503 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=12）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:16,601 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=12）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:16,691 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=12）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:16,717 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=12）：ASR分片=..., 翻译分片=..., 音频长度=6144
2025-11-17 11:53:16,717 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=12）：ASR分片=..., 翻译分片=..., 音频长度=1700
2025-11-17 11:53:20,119 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=13）：ASR分片=..., 翻译分片=我..., 音频长度=0
2025-11-17 11:53:20,167 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=13）：ASR分片=..., 翻译分片=对..., 音频长度=0
2025-11-17 11:53:20,217 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=13）：ASR分片=..., 翻译分片=雕塑..., 音频长度=0
2025-11-17 11:53:20,271 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=13）：ASR分片=..., 翻译分片=没有..., 音频长度=0
2025-11-17 11:53:20,290 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=13）：ASR分片=I'm afraid I don't have very l..., 翻译分片=..., 音频长度=0
2025-11-17 11:53:20,328 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=13）：ASR分片=..., 翻译分片=太多..., 音频长度=0
2025-11-17 11:53:20,355 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=13）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-17 11:53:20,377 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=13）：ASR分片=..., 翻译分片=见解..., 音频长度=0
2025-11-17 11:53:20,428 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=13）：ASR分片=..., 翻译分片=，..., 音频长度=0
2025-11-17 11:53:20,508 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=13）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:20,643 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=13）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:20,721 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=13）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:20,810 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=13）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:20,811 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=13）：ASR分片=..., 翻译分片=..., 音频长度=1672
2025-11-17 11:53:24,038 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=包括..., 音频长度=0
2025-11-17 11:53:24,085 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=浮雕..., 音频长度=0
2025-11-17 11:53:24,134 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=，..., 音频长度=0
2025-11-17 11:53:24,181 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=毕竟..., 音频长度=0
2025-11-17 11:53:24,230 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=它..., 音频长度=0
2025-11-17 11:53:24,255 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=14）：ASR分片=Including belief sculpture, wh..., 翻译分片=..., 音频长度=0
2025-11-17 11:53:24,265 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=14）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-17 11:53:24,276 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=也是..., 音频长度=0
2025-11-17 11:53:24,324 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=一种..., 音频长度=0
2025-11-17 11:53:24,374 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=绘画..., 音频长度=0
2025-11-17 11:53:24,402 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=14）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-17 11:53:24,422 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=艺术..., 音频长度=0
2025-11-17 11:53:24,469 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=14）：ASR分片=..., 翻译分片=。..., 音频长度=0
2025-11-17 11:53:24,514 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=14）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-17 11:53:24,632 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=14）：ASR分片=..., 翻译分片=..., 音频长度=12288
